Global Rank,Institution,Country,Sector,Best Country Quartile
3920,Pennington Biomedical Research Center,USA,Health,1
3920,Aichi Medical University *,JPN,Universities,2
3923,Western University of Health Sciences,USA,Universities,3
3923,University of Southern Denmark,DNK,Universities,1
3923,Hospital Universitari de Bellvitge,ESP,Health,2
3923,Hospital Son Llatzer,ESP,Health,3
3923,Repsol *,MUL,Companies,2
3923,National Taipei University,TWN,Universities,2
3929,Akita University *,JPN,Universities,2
3929,Hospital de Clinicas Dr Manuel Quintela,URY,Health,2
3929,Universita degli Studi di Messina,ITA,Universities,1
3929,Universite d'Artois *,FRA,Universities,2
3929,Korea Railroad Research Institute,KOR,Government,4
3929,Shanghai Hospital of Traditional Chinese Medicine,CHN,Health,1
3929,City of Scientific Research and Technological Applications *,EGY,Government,1
3936,Phoenix Children's Hospital,USA,Health,3
3936,Connecticut Children's Medical Center ,USA,Health,3
3936,University of Nizwa,OMN,Universities,1
3936,Jaypee University of Information Technology,IND,Universities,1
3936,Universidad Nacional del Litoral *,ARG,Universities,1
3936,Universite de la Reunion,REU,Universities,1
3942,Cooperativa de Ensino Superior Politecnico e Universitario,PRT,Universities,2
3942,Daegu University,KOR,Universities,3
3942,Abdullah Gul University,TUR,Universities,1
3942,Centre Hospitalier Universitaire de Caen *,FRA,Health,3
3942,National Aeronautics and Space Administration *,USA,Government,1
3942,Institute of Liver & Biliary Sciences,IND,Health,1
3942,De Montfort University,GBR,Universities,2
3942,"Rolls-Royce plc, United Kingdom",GBR,Companies,3
3950,Soroka University Medical Center,ISR,Health,3
3950,Ecole Polytechnique,FRA,Universities,1
3950,Iqra University,PAK,Universities,1
3950,Isala Clinics,NLD,Health,2
3950,Nagasaki University *,JPN,Universities,1
3950,China Three Gorges Corp,CHN,Companies,2
3950,PES University,IND,Universities,1
3950,Mitsubishi Heavy Industries Ltd,MUL,Companies,3
3950,Loyola University of Chicago *,USA,Universities,2
3950,"Montana State University, Bozeman",USA,Universities,2
3960,Instituto Tecnologico y de Estudios Superiores de Monterrey *,MEX,Universities,1
3960,Tianjin Third Central Hospital,CHN,Health,2
3960,Centre de Developpement des Technologies Avancees,DZA,Government,1
3960,Istituto di Analisi dei Sistemi ed Informatica Antonio Ruberti,ITA,Government,2
3960,Universite du Havre *,FRA,Universities,3
3960,Harvey Mudd College,USA,Universities,3
3960,National United University,TWN,Universities,3
3960,Hospital Nuestra Senora de Candelaria,ESP,Health,3
3960,Maejo University,THA,Universities,1
3969,University of Arkansas at Little Rock,USA,Universities,2
3970,Hospital de Mataro,ESP,Health,3
3970,Azabu University,JPN,Universities,3
3970,Odense University Hospital,DNK,Health,2
3973,Institut Catala de Recerca de l'Aigua,ESP,Government,2
3973,Niigata University *,JPN,Universities,1
3973,University of Westminster,GBR,Universities,2
3976,Istituto di Fisiologia Clinica,ITA,Government,1
3976,State Grid Xinjiang Electric Power Research Institute,CHN,Companies,2
3976,Ecole Centrale de Nantes *,FRA,Universities,3
3976,Station Biologique de Roscoff,FRA,Government,1
3980,Gorgan University of Agricultural Sciences and Natural Resources,IRN,Universities,1
3980,Pondicherry University,IND,Universities,1
3982,L’Azienda Socio Sanitaria Territoriale Santi Paolo e Carlo,ITA,Health,2
3982,VA Pittsburgh Healthcare System,USA,Health,2
3982,Istanbul Medipol University *,TUR,Universities,1
3982,Plymouth University,GBR,Universities,2
3986,OU Medicine,USA,Health,2
3986,"Agence Nationale de la Securite Sanitaire de l'Alimentation, de l'Environnement et du Travail *",FRA,Health,1
3986,Laboratoire Traitement du Signal et de l'Image,FRA,Government,2
3986,Huanghuai University,CHN,Universities,4
3986,West Virginia University Health Sciences Center,USA,Health,2
3986,Beijing Institute of Tracking and Telecommunications Technology,CHN,Non-Profit,2
3992,"Centro de Investigacion Biomedica en Red de Enfermedades Respiratorias, Barcelona",ESP,Health,2
3992,Inje University Busan-Paik Hospital,KOR,Health,3
3992,Burapha University,THA,Universities,2
3992,Universita degli Studi della Campania Luigi Vanvitelli,ITA,Universities,1
3996,Istituto di Bioimmagini e Fisiologia Molecolare,ITA,Government,2
3996,The Prince Charles Hospital,AUS,Health,3
3996,N.N. Blokhin Cancer Research Center of the Russian Academy of Medical Sciences,RUS,Health,1
3996,China General Nuclear Power Corp *,CHN,Companies,3
3996,Gebze Technical University,TUR,Universities,1
4001,Pontificia Universidade Catolica do Rio Grande do Sul,BRA,Universities,1
4001,Swiss Tropical and Public Health Institute,CHE,Government,2
4001,University Hospital of Northern Norway,NOR,Health,2
4001,Universite du Quebec en Chicoutimi,CAN,Universities,2
4001,University of Iceland,ISL,Universities,1
4001,General Dynamics *,MUL,Companies,3
4001,Cheng Shiu University,TWN,Universities,3
4001,Norwegian University of Life Sciences,NOR,Universities,1
4009,Universitat Potsdam *,DEU,Universities,1
4009,Singapore Institute for Clinical Sciences,SGP,Government,2
4009,Population Health Research Institute,CAN,Health,1
4012,"European Commission - Joint Research Centre Ispra, Italy",ITA,Government,1
4012,German Jordanian University,JOR,Universities,1
4014,University of Otago,NZL,Universities,1
4014,Yeungnam National University Medical Center,KOR,Health,2
4014,Oakland University,USA,Universities,2
4014,Smart Grid Research Institute,CHN,Companies,2
4014,MCPHS University,USA,Universities,3
4014,Hochschule fur Angewandte Wissenschaften Hamburg,DEU,Universities,3
4014,Halmstad University College,SWE,Universities,2
4014,Centre de Recherche Bordeaux Population Health,FRA,Government,2
4022,China Medical University Hospital,TWN,Health,1
4022,"Indian Institute of Technology, Indore",IND,Universities,1
4022,Huzhou University,CHN,Universities,1
4022,Generalitat de Catalunya *,MUL,Government,1
4022,Edith Cowan University,AUS,Universities,2
4022,Uniao Brasileira de Educacao e Assistencia *,BRA,Non-Profit,1
4022,Charite Campus Mitte,DEU,Health,3
4029,Second Hospital of Hebei Medical University,CHN,Health,2
4029,Beijing Institute of Fashion Technology,CHN,Universities,3
4029,Siriraj Hospital,THA,Health,1
4029,Institute of Macromolecular Compounds Russian Academy of Sciences,RUS,Government,1
4029,US National Science Foundation *,USA,Government,2
4029,Toyohashi University of Technology,JPN,Universities,3
4035,Oulu University Hospital,FIN,Health,3
4035,Tokyo Metropolitan Geriatric Hospital and Institute of Gerontology,JPN,Health,2
4035,Children's Hospital Colorado,USA,Health,2
4038,"National Institute for Laser, Plasma and Radiation Physics",ROU,Government,1
4038,Population Council *,MUL,Non-Profit,2
4038,Institute of Nuclear Energy Research,TWN,Government,3
4038,Military Technical College,EGY,Universities,1
4038,Centers for Disease Control and Prevention,USA,Health,1
4043,University Hospitals Leicester NHS Trust,GBR,Health,2
4043,Taiyuan Normal University,CHN,Universities,4
4043,Institut Catala de la Salut Metropolitana Sud,ESP,Health,2
4043,Buddhist Tzu Chi Medical Foundation *,TWN,Health,2
4043,N.M. Emanuel Institute of Biochemical Physics Russian Academy of Sciences,RUS,Government,1
4048,Korea Institute of Science and Technology Information,KOR,Government,1
4048,The American University in Cairo,EGY,Universities,1
4048,Hofstra University *,USA,Universities,2
4048,"Kaiser Permanente Medical Center, San Francisco",USA,Health,1
4048,Xinjiang Astronomical Observatory,CHN,Government,2
4048,Consejo Nacional de Investigaciones Cientificas y Tecnicas *,ARG,Government,1
4048,Royal Brisbane and Women's Hospital *,AUS,Health,3
4048,Czech Technical University in Prague,CZE,Universities,1
4048,"Islamic University, Bangladesh",BGD,Universities,1
4048,Homerton University Hospital NHS Foundation Trust,GBR,Health,3
4058,Sheffield Children's NHS Foundation Trust,GBR,Health,3
4058,Fujian Jiangxia University,CHN,Universities,3
4058,Chinese Institute for Brain Research,CHN,Government,1
4058,Heriot-Watt University Malaysia,MYS,Universities,1
4062,University of Isfahan,IRN,Universities,1
4062,Libin Cardiovascular Institute,CAN,Health,2
4062,Alfred Health,AUS,Health,2
4062,International Maize and Wheat Improvement Center,MUL,Non-Profit,1
4062,Universidad Publica de Navarra *,ESP,Universities,2
4062,Beni Suef University *,EGY,Universities,1
4062,Showa University Northern Yokohama Hospital,JPN,Health,1
4069,Centre Hospitalier Universitaire de Amiens-Picardie,FRA,Health,3
4069,"Institute of Botany, Chinese Academy of Science",CHN,Government,1
4069,Faculdades Pequeno Principe,BRA,Universities,1
4069,Akron Children's Hospital,USA,Health,3
4069,Wakayama Medical University *,JPN,Universities,2
4069,Walter Reed National Military Medical Center,USA,Health,3
4075,Tallinn University of Technology,EST,Universities,1
4075,National University of Science and Technology MISIS *,RUS,Universities,1
4075,Petrobras *,MUL,Companies,2
4075,Liaoning University of Technology,CHN,Universities,3
4075,Spedali Civili di Brescia,ITA,Health,2
4075,Suez Canal University *,EGY,Universities,1
4075,Louisiana Tech University,USA,Universities,3
4082,Israel Oceanographic and Limnological Research *,ISR,Government,2
4082,Universita del Salento,ITA,Universities,2
4082,Universita degli Studi Gabriele d'Annunzio di Chieti e Pescara,ITA,Universities,1
4082,University of South Wales,GBR,Universities,3
4082,Southwest Institute of Fluid Physics,CHN,Government,2
4082,St. Joseph's Healthcare Hamilton,CAN,Health,3
4082,Universita degli Studi di Catania,ITA,Universities,1
4082,China Railway Design Corporation,CHN,Companies,4
4082,"General Dynamics Co, USA",USA,Companies,3
4091,Suzhou Nuclear Power Research Institute,CHN,Non-Profit,4
4091,National Hellenic Research Foundation,GRC,Government,2
4091,Hospital Nacional de Paraplejicos,ESP,Health,1
4091,University of Sussex *,GBR,Universities,1
4091,Instituto Nacional de Medicina Genomica,MEX,Health,1
4096,Chaudhary Charan Singh University,IND,Universities,1
4096,Instituto Politecnico de Braganca,PRT,Universities,2
4096,Poznan University of Medical Sciences,POL,Universities,1
4096,European Space Research and Technology Centre,NLD,Government,2
4100,Centros Regionales CONICYT *,CHL,Government,1
4100,National Cerebral and Cardiovascular Center,JPN,Health,1
4100,Institute of Electrical and Electronics Engineers *,MUL,Non-Profit,1
4100,Health Data Research UK,GBR,Non-Profit,1
4100,Kristiania University College,NOR,Universities,2
4100,Bitlis Eren University,TUR,Universities,1
4100,Warsaw University of Technology,POL,Universities,1
4100,The Affiliated Hospital of Nanjing University of Chinese Medicine,CHN,Health,2
4100,Shuang Ho Hospital,TWN,Health,1
4109,Universidad de Oviedo *,ESP,Universities,1
4109,George Washington The School of Medicine & Health Sciences,USA,Health,1
4111,Malaysia Nuclear Agency,MYS,Government,1
4111,Ecole Nationale Superieure d'Ingenieurs de Caen et Centre de Recherche *,FRA,Universities,3
4111,National Chi Nan University,TWN,Universities,3
4111,Nuclear Research Center,EGY,Government,2
4111,University of Brighton *,GBR,Universities,2
4111,Obihiro University of Agriculture and Veterinary Medicine,JPN,Universities,3
4111,Kashan University of Medical Sciences and Health Services,IRN,Universities,1
4118,Indian Statistical Institute,IND,Universities,1
4118,Instituto D'Or Pesquisa e Ensino,BRA,Health,1
4118,Technische Universitat Chemnitz,DEU,Universities,2
4121,Clinica Las Condes,CHL,Health,1
4121,Tokyo Metropolitan Komagome Hospital,JPN,Health,3
4121,Ghulam Ishaq Khan Institute of Engineering Sciences and Technology,PAK,Universities,1
4121,University of Wyoming,USA,Universities,2
4121,Universita Campus Bio-Medico di Roma,ITA,Universities,3
4121,Azienda Ospedaliero Universitaria di Bologna - Policlinico di Sant'Orsola Malpighi,ITA,Health,1
4121,Mater Misericordiae University Hospital,IRL,Health,3
4128,Wroclaw University of Science and Technology,POL,Universities,1
4128,Middle Tennessee State University,USA,Universities,2
4128,VA Ann Arbor Healthcare System,USA,Health,2
4128,Cardiff and Vale University Health Board,GBR,Health,1
4132,ALBA Synchrotron Light Facility,ESP,Government,3
4132,Hamilton Health Sciences *,CAN,Health,1
4132,Kaohsiung Veterans General Hospital,TWN,Health,2
4132,Northwest Minzu University,CHN,Universities,3
4136,Instituto Tecnologico de Costa Rica,CRI,Universities,1
4136,Universita degli Studi dell Aquila,ITA,Universities,2
4136,"University of Texas, El Paso",USA,Universities,2
4136,Chittagong University of Engineering and Technology,BGD,Universities,1
4136,University of Namur,BEL,Universities,2
4136,Iran University of Science and Technology,IRN,Universities,1
4142,Turku University Hospital,FIN,Health,2
4142,Aichi Center for Industry and Science Technology,JPN,Universities,3
4142,Chungbuk National University Hospital,KOR,Health,2
4142,Escuela Superior Politecnica del Litoral,ECU,Universities,1
4142,Istituto Nazionale di Ricerca Metrologica,ITA,Government,3
4142,Universita degli Studi di Urbino Carlo Bo,ITA,Universities,3
4148,Chuo University,JPN,Universities,1
4148,China Academy of Aerospace Aerodynamics,CHN,Government,4
4148,"Biodiversity Research Center, Academia Sinica",TWN,Government,1
4148,JFE Holdings Inc *,MUL,Companies,3
4148,European Commission *,MUL,Government,1
4153,Hochschule Aalen,DEU,Universities,3
4153,Pandit Ravishankar Shukla University,IND,Universities,1
4153,Fukushima Medical University *,JPN,Universities,1
4153,VA NY Harbor Healthcare System,USA,Health,2
4153,University of Patras,GRC,Universities,1
4153,Ecole Nationale Superieure d'Ingenieurs de Tunis,TUN,Universities,1
4159,University of Piraeus,GRC,Universities,2
4159,Huangshan University,CHN,Universities,3
4159,Institute for Breathing and Sleep,AUS,Non-Profit,3
4159,"Washington State University, Vancouver Campus",USA,Universities,2
4159,The Jikei University School of Medicine *,JPN,Universities,2
4164,Abu Dhabi National Oil Co *,ARE,Companies,1
4164,MetroHealth System ,USA,Health,3
4164,"University of Wisconsin, Milwaukee",USA,Universities,2
4164,Belfast Health and Social Care Trust,GBR,Health,2
4164,"Petrobras, Brazil",BRA,Companies,1
4164,Jilin University of Finance and Economics,CHN,Universities,3
4164,Shahid Beheshti University of Medical Sciences and Health Services *,IRN,Universities,1
4171,National University of Kaohsiung,TWN,Universities,3
4171,Azienda Ospedaliera Careggi,ITA,Health,2
4171,Kyungnam University,KOR,Universities,3
4171,"Islamic Azad University, Tehran Medical Sciences",IRN,Universities,1
4175,Ljubljana University Medical Centre,SVN,Health,1
4176,Shahjalal University of Science and Technology,BGD,Universities,1
4176,University of Vermont,USA,Universities,1
4176,Administracion Nacional de Laboratorios e Institutos de Salud Dr. Carlos G. Malbran *,ARG,Health,1
4176,Universidad Miguel Hernandez *,ESP,Universities,2
4176,Nagoya University Hospital,JPN,Health,2
4181,Medical University of Warsaw,POL,Universities,1
4181,Heidelberger Institut fur Theoretische Studien,DEU,Non-Profit,1
4181,University of Kitakyushu,JPN,Universities,3
4181,VIT University,IND,Universities,1
4185,Institute of Space Technology,PAK,Universities,1
4185,JFE Steel Corp,MUL,Companies,3
4185,Geisinger Medical System,USA,Health,2
4185,Universitat de Girona *,ESP,Universities,2
4185,Bahria University,PAK,Universities,1
4190,Ton Duc Thang University,VNM,Universities,1
4190,Donostia International Physics Center ,ESP,Government,2
4190,Comilla University,BGD,Universities,1
4190,Iwate Medical University *,JPN,Universities,2
4190,Barwon Health,AUS,Non-Profit,3
4190,BRAC University,BGD,Universities,1
4196,Center for High Pressure Science and Technology Advanced Research,CHN,Government,3
4196,Kyoto Sangyo University,JPN,Universities,2
4196,Stockholm University *,SWE,Universities,1
4196,Instituto Oswaldo Cruz,BRA,Health,1
4196,Politehnica University of Bucharest,ROU,Universities,1
4196,TIB-VIB Joint Center of Synthetic Biology,CHN,Government,2
4196,Children's Memorial Health Institute,POL,Health,2
4196,Istituto Auxologico Italiano IRCCS,ITA,Health,1
4204,Northern Ontario School of Medicine,CAN,Universities,3
4204,Children Medical Center Hospital,IRN,Health,1
4204,Indian Institute of Technology Jodhpur,IND,Universities,1
4207,"RTI Health Solutions, United States",USA,Companies,2
4207,Mohammad Ali Jinnah University,PAK,Universities,1
4207,Tezpur University,IND,Universities,1
4207,Shiraz University,IRN,Universities,1
4207,Nippon Medical School *,JPN,Universities,1
4207,Inje University Sanggye-Paik Hospital,KOR,Health,2
4207,Indira Gandhi Delhi Technical University for Women,IND,Universities,1
4207,Arkansas State University,USA,Universities,3
4215,Universidad de Granada *,ESP,Universities,1
4215,Loyola College,IND,Universities,1
4215,Perimeter Institute for Theoretical Physics,CAN,Non-Profit,1
4215,Instituto Militar de Engenharia,BRA,Universities,1
4219,Osaka International Cancer Institute,JPN,Health,1
4219,University of Bergen,NOR,Universities,1
4219,Ho Chi Minh City University of Industry and Trade,VNM,Universities,1
4219,Consiglio per la ricerca in agricoltura e l’analisi dell’economia agraria,ITA,Government,3
4219,IQVIA Inc *,MUL,Companies,2
4224,Jagiellonian University,POL,Universities,1
4224,Conselleria do Medio Rural Ourense,ESP,Government,1
4224,Fundacion Centro Tecnoloxico da Carne,ESP,Government,1
4224,Alberta Children's Hospital,CAN,Health,2
4228,Osaka Police Hospital,JPN,Health,2
4228,Egyptian Drug Authority,EGY,Government,2
4228,Vancouver Coastal Health,CAN,Health,2
4228,Hamamatsu University School of Medicine *,JPN,Universities,3
4228,University of Szeged,HUN,Universities,1
4228,Institute for Medical Research and Occupational Health,HRV,Health,1
4228,Complexo Hospitalario Universitario de Pontevedra,ESP,Health,3
4235,Moscow Institute of Physics and Technology,RUS,Universities,1
4235,Ibaraki University,JPN,Universities,3
4237,Pontificia Universidade Catolica do Rio de Janeiro,BRA,Universities,1
4237,Omdurman Islamic University,SDN,Universities,1
4237,Shimane University *,JPN,Universities,2
4237,Complejo Asistencial Universitario de Burgos,ESP,Health,3
4237,National Institute of Mental Health,CZE,Health,2
4237,Rajshahi University of Engineering and Technology,BGD,Universities,1
4237,Heze University,CHN,Universities,4
4237,Ochsner Medical Center-New Orleans,USA,Health,3
4245,Chinese Research Academy of Environmental Sciences,CHN,Non-Profit,2
4245,"California State University, Los Angeles",USA,Universities,2
4245,Universidad San Pablo CEU ,ESP,Universities,2
4245,Robert Gordon University,GBR,Universities,3
4245,Technological University Dublin,IRL,Universities,2
4245,Universitatsklinikum Giessen und Marburg GmbH Standort Giessen,DEU,Health,3
4251,Laboratorio Nacional de Computacao Cientifica,BRA,Government,1
4251,Liverpool John Moores University,GBR,Universities,2
4251,Materials Physics Center,ESP,Non-Profit,2
4251,Medical Research Council,GMB,Government,1
4255,Hokkaido University Hospital,JPN,Health,1
4255,Fundacio Institut d'Investigacio Sanitaria Illes Balears,ESP,Health,3
4255,Bangladesh Agricultural University,BGD,Universities,1
4255,Kent State University,USA,Universities,2
4255,Hyogo College of Medicine *,JPN,Universities,1
4255,Hellenic Mediterranean University,GRC,Universities,2
4255,University of Human Development,IRQ,Universities,1
4255,NTT Medical Center Tokyo,JPN,Health,1
4255,King Saud bin Abdulaziz University for Health Sciences *,SAU,Universities,1
4264,Chung Hwa University of Medical Technology,TWN,Universities,3
4264,National Institute of Materials Physics,ROU,Government,1
4264,Electronics Engineering Polytechnic Institute of Surabaya,IDN,Universities,1
4264,National Technical University of Athens,GRC,Universities,1
4264,National Kaohsiung University of Science and Technology,TWN,Universities,2
4264,Misr University for Science and Technology,EGY,Universities,1
4270,Birmingham Women's NHS Foundation Trust,GBR,Health,3
4270,"Texas A&M University, Corpus Christi",USA,Universities,3
4270,Second Affiliated Hospital of Lanzhou University,CHN,Health,2
4270,Birmingham VA Health Care System,USA,Health,2
4270,Universidad de Murcia *,ESP,Universities,1
4270,Hochschule Karlsruhe - Technik und Wirtschaft,DEU,Universities,3
4276,Prefectural University of Hiroshima,JPN,Universities,3
4276,Boston College,USA,Universities,2
4278,United Arab Emirates University,ARE,Universities,1
4278,Lunghwa University of Science and Technology,TWN,Universities,3
4280,Lianyungang JARI Electronics Company,CHN,Government,4
4280,Instituto Mexicano del Petroleo,MEX,Government,1
4280,Taipei Medical University Hospital,TWN,Health,1
4280,Universita degli Studi di Trieste,ITA,Universities,1
4284,Universite Gustave Eiffel *,FRA,Universities,2
4284,Universita degli Studi di Palermo,ITA,Universities,1
4284,The Maharaja Sayajirao University of Baroda,IND,Universities,1
4284,"Jawaharlal Nehru Technological University, Hyderabad",IND,Universities,1
4284,Lancashire Teaching Hospitals NHS Trust,GBR,Health,3
4284,Sapporo Medical University *,JPN,Universities,2
4284,Laboratoire Interdisciplinaire Carnot de Bourgogne,FRA,Government,2
4291,"Northeast Institute of Geography and Agroecology, Chinese Academy of Sciences",CHN,Government,1
4291,Mohammed Bin Rashid University of Medicine and Health Sciences,ARE,Universities,1
4291,National Health Laboratory Services,ZAF,Government,1
4291,Ecole Normale Superieure de Lyon *,FRA,Universities,1
4295,Institute of Chemistry of Far Eastern Branch Russian Academy of Sciences,RUS,Government,1
4295,Universidade Federal de Minas Gerais,BRA,Universities,1
4295,Harbin Normal University,CHN,Universities,3
4295,Azienda Ospedaliera di Padova,ITA,Health,2
4295,Meander Medical Centre,NLD,Health,2
4295,Zaozhuang University,CHN,Universities,4
4295,Aerospace Corp,USA,Companies,3
4295,Hospital de Cruces,ESP,Health,3
4303,Fourth Hospital of China Medical University,CHN,Health,2
4303,"Islamic Azad University, Shahr-e-Ray",IRN,Universities,1
4305,"Centre de Recherche en Informatique, Signal et Automatique de Lille",FRA,Government,3
4305,China Geological Survey *,CHN,Government,1
4305,Islamia College Peshawar,PAK,Universities,1
4305,Instituto Politecnico de Coimbra,PRT,Universities,2
4309,Kochi University *,JPN,Universities,2
4309,Istituto per le Applicazioni del Calcolo Mauro Picone,ITA,Government,2
4311,Council for Scientific and Industrial Research,ZAF,Government,1
4311,Khulna University of Engineering and Technology,BGD,Universities,1
4311,Universita degli Studi del Molise,ITA,Universities,3
4311,Hung Kuang University,TWN,Universities,3
4311,Belarusian State University of Informatics and Radioelectronics,BLR,Universities,1
4311,Helwan University Cairo *,EGY,Universities,1
4311,Royal Cornwall Hospitals NHS Trust,GBR,Health,3
4311,Miami VA Healthcare System,USA,Health,2
4311,Emek Medical Center,ISR,Health,3
4311,Rainbow Babies and Children's Hospital ,USA,Health,3
4321,The Catholic University of America,USA,Universities,2
4321,Galilee Medical Center,ISR,Health,2
4321,Le Quy Don Technical University,VNM,Universities,1
4321,VetAgro Sup *,FRA,Universities,2
4325,Istituto Officina dei Materiali,ITA,Government,2
4325,Universitatea Valahia din Targoviste,ROU,Universities,1
4325,Instituto de Investigaciones en Fisicoquimica de Cordoba,ARG,Government,1
4325,Guangdong Provincial Laboratory of Southern Marine Science and Engineering Zhanjiang,CHN,Government,2
4329,Concord Repatriation General Hospital ,AUS,Health,3
4329,NYC Health + Hospitals Bellevue,USA,Health,3
4329,Klinikum Stuttgart,DEU,Health,3
4329,Foothills Medical Centre,CAN,Health,3
4329,"University of Medicine and Pharmacy, Ho Chi Minh City",VNM,Universities,1
4334,Centre Hospitalier Universitaire de Clermont-Ferrand,FRA,Health,2
4334,Universidade Tiradentes,BRA,Universities,1
4334,Wroclaw Medical University,POL,Universities,1
4334,Amrita University,IND,Universities,1
4334,Australian Nuclear Science & Technology Organisation,AUS,Government,3
4334,University of Chester,GBR,Universities,3
4340,Dhirubhai Ambani Institute of Information and Communication Technology,IND,Universities,1
4340,Blekinge Institute of Technology,SWE,Universities,2
4340,Nguyen Tat Thanh University,VNM,Universities,1
4343,University of Abertay Dundee,GBR,Universities,3
4343,Erzurum Technical University,TUR,Universities,1
4343,Xunta de Galicia Ourense,ESP,Government,1
4343,Eastern Michigan University,USA,Universities,3
4343,Gansu University of Chinese Medicine,CHN,Universities,3
4348,University Visvesvaraya College of Engineering,IND,Universities,1
4348,Tamil Nadu Veterinary and Animal Sciences University,IND,Universities,1
4348,Nippon Steel Corp *,MUL,Companies,3
4348,Slovenian Academy of Sciences and Arts *,SVN,Government,1
4352,Galway University Hospitals,IRL,Health,3
4352,Universitat Jaume I *,ESP,Universities,1
4352,Tokyo Medical University Hospital,JPN,Health,2
4355,Jaypee Institute of Information Technology,IND,Universities,1
4356,Huizhou University,CHN,Universities,3
4356,Institut Superieur de Gestion de Tunis,TUN,Universities,1
4356,Kaplan Medical Center,ISR,Health,3
4359,AIMST University,MYS,Universities,1
4359,Netherlands Institute of Ecology,NLD,Government,2
4359,Alborz University of Medical Sciences,IRN,Universities,1
4359,"Institut Jean Barriol, Chimie et Physique Moleculaires et Biomoleculaires",FRA,Government,2
4359,Gdansk University of Technology,POL,Universities,1
4364,Centro de Investigacao em Saude da Manhica,MOZ,Health,1
4364,Fondazione Toscana Gabriele Monasterio,ITA,Health,2
4364,Urmia University of Medical Sciences *,IRN,Universities,1
4364,Military University of Technology,POL,Universities,2
4368,Jamia Hamdard University,IND,Universities,1
4368,National High Magnetic Field Laboratory,USA,Government,2
4368,Instituto de Salud Global de Barcelona,ESP,Health,1
4368,Indian Council of Medical Research *,IND,Health,1
4368,Universidade de Vigo *,ESP,Universities,1
4368,"Instituto Federal de Educacao, Ciencia e Tecnologia do Ceara",BRA,Universities,1
4368,Hospital Universitario Virgen de las Nieves,ESP,Health,2
4375,Universitat Bremen *,DEU,Universities,1
4375,WorldFish Center Malaysia,MYS,Non-Profit,1
4375,Al-Rafidain University College,IRQ,Universities,1
4375,Auckland University of Technology,NZL,Universities,1
4375,Saga University *,JPN,Universities,2
4380,National University of Tainan,TWN,Universities,3
4380,Shibaura Institute of Technology,JPN,Universities,2
4380,"Nippon Steel Corp, Japan",JPN,Companies,2
4380,Technical University of Liberec,CZE,Universities,2
4380,Mie University *,JPN,Universities,2
4380,Shangrao Normal University,CHN,Universities,4
4380,Universitatsklinikum Magdeburg,DEU,Health,3
4387,Rowan University,USA,Universities,2
4387,Universita degli Studi di Ferrara,ITA,Universities,1
4387,Hamedan University of Technology,IRN,Universities,1
4387,Synchrotron Light Research Institute,THA,Government,2
4391,"Universidad de Puerto Rico, Rio Piedras",PRI,Universities,1
4391,Orebro University Hospital,SWE,Health,1
4391,Cancer Council Victoria,AUS,Non-Profit,2
4394,University of Cyprus,CYP,Universities,1
4395,Ohio University,USA,Universities,2
4395,Hospital General de Elche,ESP,Health,1
4395,Institut des Nanosciences de Paris,FRA,Government,2
4395,Linkoping University Hospital,SWE,Health,3
4395,Petronas University of Technology,MYS,Universities,1
4395,Andong National University,KOR,Universities,3
4401,"Chang Gung Memorial Hospital, Kaohsiung",TWN,Health,1
4401,York University,CAN,Universities,1
4401,Kanazawa Medical University *,JPN,Universities,2
4404,"JFE Steel Corp, Japan",JPN,Companies,3
4404,Hospital Universitario Lucus Augusti,ESP,Health,2
4404,Chifeng University *,CHN,Universities,3
4404,Pomeranian Medical University,POL,Universities,1
4404,Conselho Nacional de Desenvolvimento Cientifico e Tecnologico *,BRA,Government,1
4404,University of Detroit Mercy,USA,Universities,3
4404,Bharati Vidyapeeth Deemed University,IND,Universities,1
4404,Universitat Siegen,DEU,Universities,3
4412,Marquette University,USA,Universities,2
4412,Carl von Ossietzky Universitat Oldenburg,DEU,Universities,2
4412,Yantai Affiliated Hospital of Binzhou Medical University,CHN,Health,3
4412,William S. Middleton Memorial Veterans Hospital,USA,Health,2
4412,Diakonhjemmet Hospital,NOR,Health,2
4412,King Faisal Specialist Hospital and Research Centre ,SAU,Health,1
4412,"Siemens Healthineers, China",CHN,Companies,2
4419,Kermanshah University of Medical Sciences,IRN,Universities,1
4419,National Yunlin University of Science and Technology,TWN,Universities,2
4419,Max Planck Institut fur Neurobiologie,DEU,Government,1
4419,Mid and South Essex NHS Foundation Trust,GBR,Health,3
4419,Michael E. DeBakey VA Medical Center,USA,Health,2
4424,Yijishan Hospital,CHN,Health,2
4424,Providence Health Care,CAN,Health,2
4426,Instituto Nacional de Enfermedades Respiratorias Ismael Cosio Villegas,MEX,Health,1
4426,Institute of Oncology Ljubljana,SVN,Health,2
4426,Tokyo Denki University,JPN,Universities,3
4426,Sri Krishnadevaraya University,IND,Universities,1
4426,Ministry of Health,OMN,Health,1
4431,Universidade da Coruna,ESP,Universities,2
4431,National Chin-Yi University of Technology,TWN,Universities,3
4431,Vishwakarma Institute of Technology,IND,Universities,1
4431,Ochsner Healthcare *,USA,Health,2
4435,Valparaiso University,USA,Universities,3
4435,Consorci Sanitari del Maresme *,ESP,Health,3
4435,Zentralinstitut fur Seelische Gesundheit,DEU,Government,3
4435,National Institute for Public Health and the Environment,NLD,Health,1
