3992, State Grid Shaanxi Electric Power Research Institute
3995, State Grid Hubei Electric Power Co
3997, Bushehr University of Medical Sciences
4006, Linkoping University Hospital
4008, Affiliated Hospital of Jiangsu University
4010, Centro Nacional de Investigacion y Desarrollo Tecnologico
4012, Instituto Murciano de Investigacion Biosanitaria Pascual Parrilla
4017, Shanmugha Arts, Science, Technology and Research Academy
4018, Shiga University of Medical Science *
4019, Zabol University of Medical Sciences
4022, Instituto Gallego de Fisica de Altas Energias
4023, Osaka Red Cross Hospital
4024, University General Hospital
4027, Obstetrics and Gynecology Hospital Fudan University
4030, Schneider Children's Medical Center of Israel
4034, Shanghai First Maternity and Infant Health Hospital
4035, Air Force Engineering University
4036, Institut de Recerca en Energia de Catalunya
4037, Zealand University Hospital
4038, Third Affiliated Daping Hospital to Third Military Medical University
4039, Environnements et Paleoenvironnements Oceaniques et Continentaux
4044, Istituto per le Risorse Biologiche e le Biotecnologie Marine
4045, Hogskola i Skovde
4046, Maria Curie Sklodowska University
4049, Universite du Quebec en Chicoutimi
4051, Institut d'Estudis Espacials de Catalunya
4052, Spaulding Rehabilitation Hospital Network
4054, Western Health
4055, Institut Montpellierain Alexander Grothendieck
4057, Consiglio per la ricerca in agricoltura e l��analisi dell��economia agraria
4059, Laboratoire de Physique Theorique et Hautes Energies
4061, Centre d'Etudes Nucleaires de Bordeaux Gradignan
4062, Centre des Sciences du Gout et de l'Alimentation
4063, Queen Elizabeth II Health Sciences Centre
4064, Transilvania University of Brasov
4067, Institut d'Investigacio Sanitaria Pere Virgili
4070, Instituto de Engenharia de Sistemas e Computadores *
4072, London North West Healthcare NHS Trust
4074, Second Affiliated Hospital of Chongqing Medical University
4076, China State Shipbuilding Corp *
4079, National Ilan University
4080, Army Engineering University of PLA
4085, Guangdong Provincial Laboratory of Southern Marine Science and Engineering
4087, Kafrelsheikh University
4090, Russian Academy of Medical Sciences
4091, Yokohama National University
4098, Ankara Training and Research Hospital
4099, The Affiliated Hospital of Jiangnan University
4100, Toho University Ohashi Medical Center
4101, Second Affiliated Hospital of Dalian Medical University 
4102, Complejo Universitario de San Carlos *
4104, Goztepe Training and Research Hospital
4108, Qian Xuesen Laboratory of Space Technology
4111, National Institute of Immunology
4113, Korea Electrotechnology Research Institute
4117, Townsville University Hospital
4119, Nanjing Institute of Geography and Limnology, Chinese Academy of Sciences
4120, PLA Naval Aviation University
4121, Azienda Usl di Reggio Emilia
4122, Sungshin Womens University
4127, VA Salt Lake City Health Care System
4128, A.Alikhanyan National Laboratory
4139, Centro de Investigacion Biomedica en Red de Enfermedades Respiratorias, Barcelona
4140, State Grid Shaanxi Electric Power Co
4141, Institut d'Astrophysique Spatiale
4143, Hospital Professor Doutor Fernando Fonseca
4145, University of the West Indies, Mona Campus *
4146, Laboratoire Interdisciplinaire Carnot de Bourgogne
4149, Centre de Recherche en Paleontologie
4150, Meiji Pharmaceutical University
4151, Centro de Investigacao em Saude da Manhica
4154, National Hospital Organization Nagoya Medical Center
4155, Collaborative Innovation Center for Advanced Ship and Deep-Sea Exploration
4156, Shanghai University of Medicine and Health Sciences
4157, University of Oradea
4160, Minneapolis VA Health Care System
4163, Institut de Recherche en Informatique de Toulouse
4165, Beijing Institute for Brain Disorders
4168, Shanghai Astronomical Observatory, Chinese Academy of Sciences 
4173, Alliance of Bioversity International and CIAT, Colombia
4174, Istituto di Scienze dell'Atmosfera e del Clima
4175, Universita degli Studi Guglielmo Marconi
4178, Halmstad University College
4179, Baruch College, City University of New York
4180, Institute of High Pressure Physics of the Polish Academy of Sciences
4182, The Oskar Klein Centre for Cosmoparticle Physics
4183, University of Miyazaki *
4184, Laboratoire d'Etudes Spatiales et d'Instrumentation en Astrophysique
4185, State Grid Hebei Electric Power Co
4186, China-Japan Union Hospital of Jilin University
4187, University of Rijeka
4190, University Hospital of Derby and Burton NHS Foundation
4191, University of Louisville Health Sciences Center
4198, Islamic Azad University, Science and Research Branch
4199, Nemours Children's Health System
4202, E-DA Healthcare Group
4203, Laboratoire de Physique des Lasers, Atomes et Molecules
4204, Children��s Hospital Foundation of Manitoba
4205, University at Texas Rio Grande Valley
4210, Defence and Science Technology Organisation Australia
4211, Agency for Defense Development
4213, Norwegian Institute for Air Research
4218, Greater Manchester Mental Health NHS Foundation Trust
4219, Laboratoire de Geologie de Lyon: Terre, Planetes et Environnement
4220, Te Whatu Ora Health New Zealand *
4221, Laboratoire de Mathematiques d'Orsay
4222, Shandong University of Traditional Chinese Medicine *
4226, Laboratoire de Physique des 2 Infinis Irene Joliot-Curie
4229, Institute of Mountain Hazards and Environment, Chinese Academy of Sciences
4232, Hunan Institute of Science and Technology
4236, City Hospitals Sunderland NHS Foundation Trust
4237, Care New England Health System *
4239, Mokpo National University
4244, Second Affiliated Hospital of Soochow University
4245, Laboratoire de Physique Nucleaire et de Hautes Energies
4247, Hajee Mohammad Danesh University of Science and Technology
4250, Ecole d'Ingenieurs SIGMA Clermont *
4252, Indian Institute of Science Education and Research, Tirupati
4253, Henryk Niewodniczanski Institute of Nuclear Physics Polish Academy of Sciences
4254, Saitama Medical University Saitama International Medical Center
4256, State Grid Shandong Electric Power Research Institute
4258, Menoufia University *
4264, Affiliated Nanjing First Hospital
4269, Indian Institute of Chemical Technology
4271, Fundacion Centro Tecnoloxico da Carne
4272, HUTECH University of Technology
4273, Berlin-Brandenburgische Institut fur Biodiversitatsforschung
4275, State Grid Shanghai Electric Power Research Institute
4276, Academy of Mathematics and Systems Science, Chinese Academy of Sciences
4277, Netherlands Comprehensive Cancer Organisation
4279, University of Veterinary and Pharmaceutical Sciences Brno
4280, Mie University *
4281, Public Health Foundation of India *
4285, Istituto di Astrofisica Spaziale e Fisica Cosmica di Milano
4286, Fraunhofer Institut fur Techno- und Wirtschaftsmathematik
4288, Universidad Politecnica de Cartagena *
4291, Tadeusz Kosciuszko Cracow University of Technology
4293, Institute of Physical Chemistry Polish Academy of Sciences
4298, State Grid Henan Electric Power Research Institute
4299, First Affiliated Hospital of China Medical University
4301, Research Centre for Astronomy and Earth Sciences Hungarian Academy of Sciences
4309, Royan Institute for Stem Cell Biology and Technology
4310, Shanghai Shuguang Hospital
4311, Uniao Brasileira de Educacao e Assistencia *
4314, University of Agriculture in Krakow
4317, Geosciences Environnement Toulouse
4319, Parkland Health and Hospital System 
4320, Konrad-Zuse-Zentrum fur Informationstechnik Berlin
4325, International Peace Research Institute Oslo
4330, AgroSup Dijon, Institut National Superieur des Sciences Agronomiques, de l'Alimentation et de l'Environnement *
4338, Norwegian Polar Institute
4340, IRCCS Associazione Oasi Maria SS
4341, Third Affiliated Hospital of Nanchang
4342, Departamento de Agricultura, Ganaderia y Medio Ambiente Zaragoza
4346, CRRC Corp Ltd, China
4349, Stephan Angeloff Institute of Microbiology Bulgarian Academy of Sciences
4350, Penn State Erie, The Behrend College
4353, China North Vehicle Research Institute
4354, Durham VA Medical Center 
4356, First Affiliated Hospital of Dalian Medical University 
4358, Fondazione Don Carlo Gnocchi IRCCS
4359, G2ELAB Grenoble Genie Electrique
4362, Academic Center for Education Culture and Research *
4366, University of Malaysia, Perlis
4369, Littoral Environnement et Societes
4370, CCTEG Xi'an Research Institute
4373, Institute for Clinical Evaluative Sciences *
4376, Institute for Clinical and Experimental Medicine
4378, Centre for Free Electron Laser Science
4379, National Institute of Pharmaceutical Education and Research
4384, Central and North West London NHS Foundation
4385, Min Lab
4386, RTI Health Solutions, United States
4389, Korea Institute of Energy Research
4391, Borys Grinchenko Kyiv Metropolitan University
4394, Australian E-Health Research Center
4395, Chonbuk National University Hospital
4396, Genetic Engineering and Biotechnology Research Institute
4397, Institute of Animal Reproduction and Food Research Polish Academy of Sciences
4405, Iwate Medical University *
4407, Nanyang Normal University
4408, Australian Nuclear Science & Technology Organisation
4411, Miami VA Healthcare System
4413, AgResearch Ltd
4417, Centre Hospitalier Universitaire de Saint-Etienne
4418, Shandong Computer Science Center
4420, Lancashire Teaching Hospitals NHS Trust
4421, Jiangxi Science and Technology Normal University
4423, State Grid Jibei Electric Power Co
4425, University Hospitals of North Midlands NHS Trust
4428, Istanbul Gelisim University
4431, North Florida-South Georgia Veterans Health System
4433, Affiliated Provincial Hospital of Anhui Medical University
4434, Instituto Nacional de Cancer, Brazil
4435, Institut Pasteur of Iran
4436, State Grid Hunan Electric Power Corp
4437, West China Fourth Hospital
4448, First Affiliated Hospital of Zhejiang Chinese Medical University
4449, University of Applied Sciences and Arts Western Switzerland *
4450, MetroHealth System 
4452, Academy of Armored Forces Engineering of PLA
4454, Second Affiliated Hospital of Guangzhou University of Traditional Chinese Medicine
4457, Affiliated Hospital of Nantong University
4460, Research Institute of Petroleum Exploration and Development
4461, Islamic Azad University, Ardabil Branch
4465, Centro de Investigacion y Asistencia en Tecnologia y Diseno del Estado de Jalisco
4466, Shenyang National Laboratory for Materials Science
4467, Central Scientific Instruments Organisation
4469, Institut d'Etudes Politiques de Paris-Sciences Po
4471, National Research Centre for the Working Environment
4472, Instituto de Investigaciones en Fisicoquimica de Cordoba
4474, Xinjiang Institute of Ecology and Geography, Chinese Academy of Sciences
4475, IVL Swedish Environmental Research Institute
4476, ARC Centre of Excellence for All-Sky Astrophysics in 3 Dimensions
4478, University Hospital Hradec Kralove
4481, Pacific Institute of Bioorganic Chemistry Russian Academy of Sciences
4484, Consejeria de Salud de La Rioja
4485, Instituto Nacional de Tecnica Aeroespacial Esteban Terradas
4487, Centro Nacional de Pesquisa em Energia e Materiais *
4488, RTI Health Solutions *
4490, Tecnalia Research & Innovation
4493, Observatoire de Physique du Globe de Clermont-Ferrand
4495, Kristiania University College
4498, Instituto do Cancer do Estado de Sao Paulo
4501, PLA Space Engineering University
4509, University of Namur
4512, State Grid Shanxi Electric Power Co
4514, Centro de Investigacion en Alimentacion y Desarrollo
4517, Harper Adams University College
4520, Yunnan Agricultural University
4526, National Applied Research Laboratories *
4528, Sheffield Children's NHS Foundation Trust
4530, Centro Cientifico Tecnologico Bahia Blanca
4531, VSB-Technical University of Ostrava
4532, TRIUMF - National Laboratory for Particle and Nuclear Physics
4535, Children's Hospital Fudan University
4537, Tianjin University of Traditional Chinese Medicine *
4542, King Georges Medical University
4543, Kielce University of Technology
4546, Programa Iniciativa Cientifica Milenio
4551, Oklahoma State University, Center for Health Sciences
4552, Tata Memorial Centre
4555, University of Life Sciences in Lublin
4560, Optum Inc, USA
4562, Fundacio Institut d'Investigacio Sanitaria Illes Balears
4564, VA NY Harbor Healthcare System
4567, South Tees Hospitals NHS Foundation Trust
4570, Medisch Centrum Haaglanden
4571, Helsinki Institute of Physics
4572, Shimane University *
4575, Laboratoire des Sciences pour la Conception, l'Optimisation et la Production de Grenoble
4580, Childrens Mercy Hospital 
4583, The Royal Wolverhampton Hospitals NHS Trust
4586, Tokushima Bunri University
4587, National Observatory of Athens
4591, Toho University Sakura Medical Center
4593, Central Institute of Research on Cotton Technology
4595, Centro Hospitalar Universitario de Santo Antonio
4596, Saint Louis University Care
4604, Toyota Central R&D Labs Inc, Japan
4606, Laboratoire Jacques-Louis Lions
4611, National Institute of Chemical Physics and Biophysics
4612, First Affiliated Hospital of Guangxi Medical University
4615, Institute for Information Transmission Problems Russian Academy of Sciences
4617, Sandwell and West Birmingham Hospitals NHS Trust
4619, Laboratoire d'Oceanographie de Villefranche
4621, Swinburne University of Technology, Sarawak Campus
4622, Birmingham VA Health Care System
4625, Centre Hospitalier Universitaire de Reims
4626, Hainan Medical University *
4627, Nippon Steel Corp, Japan
4628, Longhua Hospital Shanghai University of Traditional Chinese Medicine
4629, Azienda Ospedaliera Sant Andrea
4633, China Aerospace Science and Industry Corp *
4634, Centre for Cellular and Molecular Biology
4636, International Centre for Genetic Engineering and Biotechnology, New Delhi
4637, Josip Juraj Strossmayer University of Osijek
4638, Yongin Severance Hospital
4639, Universidad de Puerto Rico, Ciencias Medicas
4640, Instituto de Investigacion Sanitaria del Principado de Asturias
4642, Laboratoire Univers et Particules de Montpellier
4643, Showa University Northern Yokohama Hospital
4651, National Institute for Research in Reproductive Health India
4652, Institut de Physique Theorique
4656, University Hospital Centre Zagreb
4661, Indian Institute of Technology, Gandhinagar
4665, N.N. Vorozhtsov Novosibirsk Institute of Organic Chemistry Russian Academy of Sciences
4666, Mid and South Essex NHS Foundation Trust
4667, General Hospital of Ningxia Medical University
4670, Istituto di Scienze e Tecnologie della Cognizione
4673, State Grid Qinghai Electric Power Co
4676, Kansai Medical University *
4677, Scottish Universities Environmental Research Centre
4678, Institute of Modern Physics, Chinese Academy of Sciences
4679, VNU University of Engineering and Technology
4681, Institut de Planetologie et Astrophysique de Grenoble
4686, Baycrest Centre for Geriatric Care *
4687, Charite Campus Buch
4692, Charles R. Drew University of Medicine & Science
4696, Balgrist University Hospital
4699, Institute of Organic Chemistry with Centre of Phytochemistry Bulgarian Academy of Sciences
4700, Shenyang Institute of Applied Ecology, Chinese Academy of Sciences
4701, Changwon National University
4704, Central Drug Research Institute
4708, Korea Astronomy and Space Science Institute *
4711, Centro Academico de Salud de la Universidad Austral
4713, Centre de Mathematiques Appliquees de l'Ecole Polytechnique
4716, Portsmouth Hospitals NHS Trust
4720, Central Arkansas Veterans Healthcare System
4721, Nanchang Hangkong University
4722, Guangdong Artificial Intelligence and Digital Economy Laboratory
4727, Institut de Recherche Mathematique Avancee
4729, Institute for Nuclear Research and Nuclear Energy Bulgarian Academy of Sciences
4730, Montreal School of Higher Commercial Studies
4737, Centre de Recherche Bordeaux Population Health
4740, Instituto Nacional de Cardiologia Ignacio Chavez
4741, South China Botanical Garden, Chinese Academy of Sciences
4743, Joint Laboratory of Optics
4748, Guangzhou Institute of Geochemistry, Chinese Academy of Sciences
4751, Indian Institute of Toxicology Research
4752, Women and Infants Hospital of Rhode Island 
4753, Bengbu Medical College
4754, Instituto de Investigacion Sanitaria del Hospital Clinico San Carlos
4755, Azienda Ospedaliera Universitaria Policlinico Gaetano Martino
4760, Interdisciplinary Center Herzliya
4765, Tenaga National University
4768, Centre d'Elaboration des Materiaux et d'Etudes Structurales
4769, Kalasalingam Academy of Research and Education
4770, Gannan Medical University
4771, Laboratoire Sols, Solides, Structures, Risques
4773, Third Affiliated Hospital of the Beijing University of Chinese Medicine
4774, Science et Ingenierie des Materiaux et Procedes
4779, Beijing Institute of Control Engineering
4781, Sociedade Beneficente Israelita Brasileira Albert Einstein *
4784, Norwegian Institute for Water Research
4785, Kyoto Prefectural University
4788, UNU Maastricht Economic and Social Research Institute on Innovation and Technology
4791, Indian Space Research Organization *
4793, ALBA Synchrotron Light Facility
4797, State Grid Chongqing Electric Power Research Institute
4798, Centre de Recerca en Agrotecnologia
4802, Tokyo Metropolitan Geriatric Hospital and Institute of Gerontology
4803, University of Agronomic Sciences and Veterinary Medicine
4804, Tomas Bata University in Zlin
4809, Sherbrooke's university hospital
4815, University of Medicine and Pharmacy Victor Babes
4821, Laboratoire de Recherche en Genie des Procedes, Environnement, Agroalimentaire
4822, Laboratoire Atmospheres, Milieux, Observations Spatiales
4823, University Hospital of Psychiatry and Psychotherapy
4829, National Research Institute for Earth Science and Disaster Prevention
4830, Ministry of Health and Population of Egypt
4833, Abu Dhabi Health Services Co *
4834, Liaoning Medical University *
4835, Institut Claudius Regaud - Centre de Lutte contre le Cancer de Toulouse
4837, Regional Medical Research Centre, Bhubaneswar
4838, Beijing Academy of Quantum Information Sciences
4840, Kunsan National University
4843, Institute of Soil and Water Conservation, Chinese Academy of Sciences
4846, Institute of Psychology, Chinese Academy of Sciences
4854, ZJU-Hangzhou Global Scientific and Technological Innovation Center
4855, Fujian University of Traditional Chinese Medicine
4856, Institute of Earth Environment, Chinese Academy of Science
4857, Laboratori Nazionali di Legnaro
4858, Juntendo University Urayasu Hospital
4860, Hillel Yaffe Medical Center
4861, China Electronics Technology Group Corp No 38 Research Institute
4865, Laboratoire d'Annecy-le-Vieux de Physique des Particules
4873, Structure et Fonctionnement des Systemes Hydriques Continentaux
4876, Yancheng Institute of Technology
4888, Wigner Research Centre for Physics
4889, University of Malaysia, Sarawak
4890, State Grid Liaoning Electric Power Research Institute
4891, Seoul National University Children's Hospital
4897, State Grid Chongqing Electric Power Co
4899, Instituto de Investigacion Sanitaria Galicia Sur *
4903, E United Group *
4913, Kangwon National University Hospital
4916, Institut de Recherche Mathematique de Rennes
4918, Institut Catala de la Salut Tarragona
4921, Centro de Fisica Teorica y Matematicas CS
4922, Hanze University of Applied Sciences, Groningen
4928, First Affiliated Hospital of Guangzhou University of Traditional Chinese Medicine
4934, Institute of Botany of the ASCR
4936, Koszalin University of Technology
4937, Astrophysique, Instrumentation et Modelisation
4938, Kyushu Institute of Technology
4942, Max Born Institut fur Nichtlineare Optik und Kurzzeitspektroskopie
4945, Complejo Hospitalario Dr Negrin
4947, State Grid Anhui Electric Power Co
4949, University of Jeddah
4952, Institut National de l'Environnement Industriel et des Risques
4953, IRCCS Ospedale Sacro Cuore Don Calabria
4956, Institute of Genetics and Animal Biotechnology of the Polish Academy of Sciences
4957, Sun Moon University
4958, Xi'an University of Post and Telecommunications
4959, First Affiliated Hospital of Anhui Medical University
4961, West China Second University Hospital
4964, Changchun University of Science and Technology
4967, State Grid Information & Telecommunication Company
4970, Korea Polar Research Institute
4974, Guangdong Polytechnical Normal University
4976, City of Scientific Research and Technological Applications *
4980, Semyung University
4982, Walailak University
4991, Third Affiliated Hospital of Soochow University
4998, Bucharest Academy of Economic Studies
5001, Saint Petersburg Mining University
5006, University of Veterinary Medicine and Pharmacy
5012, Universidade da Integracao Internacional da Lusofonia Afro-Brasileira
5013, International University of Health and Welfare Mita Hospital
5015, New Zealand Forest Research Institute
5018, Baystate Health System
5020, Southwest Institute of Nuclear Physics and Chemistry
5023, Astronomical Institute of the ASCR
5027, Institute of Geochemistry, Chinese Academy of Sciences
5028, Los Angeles County-USC Medical Center 
5037, Southern Ural State University
5038, Fund for Scientific Research Flanders
5040, Institut de Mecanique Celeste et de Calcul des Ephemerides
5041, State Grid Beijing Electric Power Co
5050, Haverford College in Pennsylvania
5052, MCPHS University
5056, Keimyung University Dongsan Medical Center
5061, Swedish Defence Research Agency
5062, Desert Research Institute, Reno
5064, Arab Academy for Science, Technology and Maritime Transport
5069, World Agroforestry Centre Kenya
5080, Naturalis Biodiversity Center
5087, Sumathi Reddy Institute of Technology for Women
5092, Karadeniz Technical University
5102, Eulji University *
5103, Shizuoka Cancer Center
5110, Hospital Universitario Doctor Peset
5111, Statens Institut for Folkesundhed
5112, Ewha Women University Medical Center
5125, Institute of Engineering Thermophysics, Chinese Academy of Sciences
5127, Beijing Electronic Science and Technology Institute
5128, Institut de Recherche en Astrophysique et Planetologie
5130, Laboratoire d'Etude du Rayonnement et de la Matiere en Astrophysique et Atmospheres
5132, Institute of Macromolecular Chemistry Petru Poni Romanian Academy
5134, Stefan Meyer Institut fur Subatomare Physik Osterreichische Akademie der Wissenschaften
5137, ASPETAR - Qatar Orthopaedic and Sports Medicine Hospital
5141, Nuclear Physics Institute of the ASCR
5146, Lublin University of Technology
5147, Observatoire des Sciences de l Univers Institut Pytheas
5149, Technical University of Cluj-Napoca
5156, Heilongjiang Academy of Agricultural Sciences
5158, Shanghai Quantum Science Research Center
5163, Scientific Research Center Slovenian Academy of Science and Arts
5165, National Institute of Public Health, Czech Republic
5176, Hangzhou Municipal Government *
5177, Chengdu Organic Chemicals Company Ltd, Chinese Academy of Sciences
5178, State Grid Gansu Electric Power Co
5183, Sichuan Academy of Medical Sciences and Sichuan Provincial Peoples Hospital
5184, Civil Aviation University of China
5188, Malardalen University College
5190, Sante Ingenierie Biologie Saint-Etienne
5196, Laboratoire de Physique Subatomique et des Technologies Associees
5206, National Institute of Plant Genome Research
5215, Biogeosciences Dijon
5216, Horbachevsky Ternopil State Medical University
5221, Guangdong Provincial Laboratory of Southern Marine Science and Engineering Zhuhai
5228, Yeouido St Marys Hospital
5234, Academy of Scientific Research and Technology *
5235, Centre de Recherche en Neurosciences de Lyon
5236, Zuyd University of Applied Sciences
5239, University of Nova Gorica
5240, Al-Zaytoonah University of Jordan
5242, Juntendo University Shizuoka Hospital
5243, University of Arid Agriculture
5249, British Columbia Centre of Substance Abuse
5250, Aljouf University
5251, Institute of Cytology and Genetics Russian Academy of Sciences
5255, Universite Sidi Mohamed Ben Abdellah *
5256, Guangdong Provincial Laboratory of Southern Marine Science and Engineering Zhanjiang
5261, Lucerne University of Applied Sciences and Arts
5266, Geological Survey of Denmark and Greenland
5267, Laboratory of Instrumentation and Experimental Particle Physics
5271, Gheorghe Asachi Technical University of Iasi
5273, Laboratoire Univers et Theories
5275, Hamamatsu University School of Medicine *
5276, Kremenchuk Mykhailo Ostrohradskyi National University
5277, Field Crops Research Institute
5280, Prince Mohammad Bin Fahd University
5286, Maharshi Dayanand University
5288, Henan University of Traditional Chinese Medicine *
5293, American University of Beirut Medical Center
5294, Wildlife Conservation Society USA
5297, Hospital Universitari de Girona Dr Josep Trueta
5298, Australian Research Council Centre of Excellence for Coral Reef Studies
5299, Zhejiang University City College
5300, Instituto de Investigacion e Innovacion Parc Tauli
5303, Syarif Hidayatullah State Islamic University Jakarta
5304, Ant Group
5310, Escola de Administracao de Empresas de Sao Paulo da Fundacao Getulio Vargas
5313, Osaka General Medical Center
5314, Laboratoire de Mecanique des Contacts et des Structures
5315, Inje University Sanggye-Paik Hospital
5316, University of Hradec Kralove
5320, Departamento de Salud Navarra
5321, University of the West Indies, St. Augustine Campus
5327, Affiliated Hospital of Shandong University of Traditional Chinese Medicine
5328, Qiqihar Medical University
5337, Zanjan University of Medical Sciences *
5338, Delegacion Territorial de Salud y Consumo Cadiz
5340, Delegacion Territorial de Salud y Consumo Granada
5343, Second Hospital of Xi'an Jiaotong University
5344, China Railway Engineering Corp *
5346, University of West Bohemia
5348, Ecole Nationale de la Statistique et de l Administration Economique
5352, Erich Schmid Institut fur Materialwissenschaft Osterreichische Akademie der Wissenschaften
5354, Anima Holding SA *
5356, Ho Chi Minh City University of Industry and Trade
5360, Laboratoire TIMC-IMAG - Techniques de l'Ingenierie Medicale et de la Complexite - Informatique, Mathematiques et Applications de Grenoble
5362, Yeungnam National University Medical Center
5363, Sichuan University of Science and Engineering
5364, Tokyo Medical University Hachioji Medical Center
5365, Centre de Recherche en Informatique, Signal et Automatique de Lille
5367, International Livestock Research Institute Ethiopia
5369, Afya Educacional SA *
5372, China Shipbuilding Industry Corporation *
5373, Technical University of Malaysia, Melaka
5376, China Classification Society *
5377, ICF International Inc
5379, Nanjing Research Institute of Electronics Technology
5380, Islamic Azad University, Tehran Medical Sciences
5383, Pontificia Universidad Catolica Argentina Santa Maria de los Buenos Aires
5384, John Paul II Catholic University of Lublin
5387, Research Institute of Petroleum Processing
5388, Ingham Institute for Applied Medical Research
5389, Hospital Infantil de Mexico Federico Gomez
5394, Centro de Investigacion en Nutricion y Salud
5397, St.John's National Academy of Health Sciences *
5402, Instituto de Investigacion Sanitaria Puerta de Hierro Segovia de Arana
5403, Complexo Hospitalario Universitario de Vigo
5410, Okayama University Hospital
5415, N.N. Blokhin Cancer Research Center of the Russian Academy of Medical Sciences
5417, University of Zielona Gora
5427, Complejo Hospitalario Universitario de Albacete
5429, Shanghai Qi Zhi Institute
5431, First Affiliated Hospital of Xinjiang Medical University
5433, Sultan Idris University of Education
5434, Dnipro University of Technology
5436, Indian Institute of Science Education and Research, Kolkata
5437, Instituto Presbiteriano Mackenzie *
5440, HU University of Applied Sciences Utrecht
5442, King Mongkut's Institute of Technology North Bangkok
5444, University of Pardubice
5445, Military Institute of Science and Technology
5446, Dongbei University of Finance and Economics
5447, Centros Regionales CONICYT *
5448, Queen Margaret University, Edinburgh
5452, Taiyuan University of Science and Technology
5454, Bruyere Research Institute
5456, Institute of Physics of the ASCR
5457, Jilin Institute of Chemical Technology
5460, International University of Business, Agriculture and Technology
5461, Instituto de Investigacion en Biodiversidad y Medioambiente
5462, Research Institute of Chemical Defense, Academy of Military Sciences of PLA
5465, Institute for Breathing and Sleep
5469, University of Medicine and Pharmacy Craiova
5470, Research Center for Environmental Changes, Academia Sinica
5475, International Institute for Population Sciences
5477, Chinese Institute for Brain Research
5481, Istituto di Geologia Ambientale e Geoingegneria
5490, Osaka Rosai Hospital
5492, Centro Cientifico Tecnologico Patagonia Norte
5495, Pennine Acute Hospitals NHS Trust
5498, CNPC Tubular Goods Research Institute
5499, Technical University of Liberec
5504, Saitama Medical University Saitama Medical Center
5508, Imam Khomeini Hospital Complex
5510, First Affiliated Hospital of Henan University of Science and Technology
5518, National Laboratory of Energy and Geology
5524, Kansai Rosai Hospital
5526, University of Haripur
5529, Amrita Institute for Medical Science and Research
5533, State Grid Hubei Electric Power Research Institute
5534, LEMAR Laboratoire des Sciences d'Environnement Marin
5535, St. Luke's International University
5538, Huaibei Normal University
5539, European Spallation Source ERIC
5540, Jiangxi University of Finance and Economics
5542, Pedagogical University of Kielce
5545, Concord Repatriation General Hospital 
5554, Institut Pprime - Recherche et Ingenierie en Materiaux Mecanique et Energetique
5555, Georgi Nadjakov Institute of Solid State Physic Bulgarian Academy of Sciences
5556, Laboratoire d'Energetique et de Mecanique Theorique et Appliquee
5559, New Mexico Institute of Mining and Technology *
5560, Third Affiliated Hospital of Wenzhou Medical University
5561, Institute of Himalayan Bioresource Technology
5566, Saudi Electronic University
5567, Vasyl Stefanyk Precarpathian National University
5569, The First Affiliated Hospital of Fujian Medical University
5575, South African National Biodiversity Institute
5576, Xi'an Modern Chemistry Research Institute
5578, Complejo Hospitalario Regional Virgen Macarena
5579, Jashore University of Science and Technology
5594, Zhangzhou Affiliated Hospital of Fujian Medical University
5595, Kuwait University Health Science Center
5598, Pirogov Russian National Research Medical University
5604, Mackay Junior College of Medicine Nursing and Management
5607, Universita Telematica internazionale UNINETTUNO
5608, Modern University for Technology and Information
5611, Beaumont Health System
5612, Universite du Quebec en Trois-Rivieres
5613, Zhongshan Hospital Xiamen University
5614, Azienda Ospedaliera San Camillo Forlanini
5617, Children's Hospital School of Medicine Zhejiang University
5618, Institut de Recherche en Sciences de la Sante
5621, Dongguk University Medical Center
5625, Evaggelismos Hospital
5626, Weifang University of Science and Technology
5629, National Hospital Organization Shikoku Cancer Center
5636, Institute of Spacecraft System Engineering
5638, JFE Steel Corp
5641, University of Maryland, Center for Environmental Science
5643, State Grid Hunan Electric Power Research Institute
5651, Hospital Universitari Sant Joan de Reus
5654, Hamadan University of Medical Sciences
5655, Xiamen University of Technology
5663, Indian Institute of Technology Bhubaneswar
5667, The University of Northampton
5671, Vietnam National University System, Ho Chi Minh City *
5675, South Dakota School of Mines and Technology
5676, California State University, Dominguez Hills
5677, Hospital Nacional de Pediatria Profesor Dr Juan P Garrahan
5678, Ho Chi Minh City Open University
5685, University of Medicine and Pharmacy Grigore T. Popa of Iasi
5689, AGROSAVIA - Corporacion Colombiana de Investigacion Agropecuaria
5705, Centre Internacional en Metodes Numerics en Enginyeria
5710, The Affiliated Hospital of Hangzhou Normal University
5711, The First Affilliated Hospital of Kunming Medical College
5714, Ozyegin University
5716, Pandit Ravishankar Shukla University
5718, Cardinal Stefan Wyszynski University in Warsaw
5720, Institute of Mathematics of the ASCR
5722, National Center for Theoretical Sciences
5723, China Aerodynamics Research and Development Center
5724, Inje University Haeundae-Paik Hospital
5725, Fuwai Heart Hospital and Cardiovascular Institute
5730, TIB-VIB Joint Center of Synthetic Biology
5732, Mansoura University Hospitals
5734, Shanghai Aerospace Control Technology Institute
5735, Anhui University of Traditional Chinese Medicine
5737, Science System and Applications, Inc
5738, The University of Suwon
5739, Institut des Materiaux, de Microelectronique et des Nanosciences de Provence
5741, First Affiliated Hospital of Nanchang University
5742, Hematological Scientific Centre of the Russian Academy of Medical Sciences
5744, Hospital Universitari Mutua Terrassa
